article_id,weak_supervision_label,preliminary_model_label,centroid_cosine_similarity,cosine_similarity_band,weak_vs_model_confusion_cell,llm_majority_label,llm_voting_protocol,llm_per_voter_breakdown
v18_1368,1,1,0.7352962493896484,high,no_error,0.0,no_vote,no_vote
v18_0234,1,1,0.6895,mid,TN,0.0,org_diverse_0,gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_2770,0,1,0.5685532689094543,mid_low,no_error,0.0,no_vote,no_vote
v18_0597,1,1,0.6993,mid,TN,0.0,no_vote,no_vote
v18_4420,0,0,0.3710586428642273,extreme_low,no_error,0.0,no_vote,no_vote
v18_2250,0,1,0.5144436359405518,low_mid,no_error,0.0,no_vote,no_vote
v18_4031,0,0,0.4987911581993103,low,no_error,0.0,no_vote,no_vote
v18_2283,0,1,0.5976977348327637,mid_low,no_error,0.0,no_vote,no_vote
v18_0662,1,1,0.7853,high,TN,0.0,no_vote,no_vote
v18_4963,0,0,0.5581804513931274,mid_low,no_error,0.0,no_vote,no_vote
v18_2285,0,1,0.6067970991134644,mid,no_error,0.0,no_vote,no_vote
v18_4716,0,0,0.5118310451507568,low_mid,no_error,0.0,no_vote,no_vote
v18_3193,0,0,0.3666130304336548,extreme_low,no_error,0.0,no_vote,no_vote
v18_2503,0,1,0.63372802734375,mid,no_error,0.0,no_vote,no_vote
v18_4043,0,0,0.4421209692955017,low,no_error,0.0,no_vote,no_vote
v18_0779,0,0,0.4279,low,TP,0.0,no_vote,no_vote
v18_4019,0,0,0.4892799258232116,low,no_error,0.0,no_vote,no_vote
v18_3426,0,0,0.4328214824199676,low,no_error,0.0,no_vote,no_vote
v18_4306,0,0,0.5364948511123657,low_mid,no_error,0.0,no_vote,no_vote
v18_3196,0,0,0.3560853004455566,extreme_low,no_error,0.0,no_vote,no_vote
v18_4835,0,0,0.4887164235115051,low,no_error,0.0,no_vote,no_vote
v18_0685,0,0,0.5044,mid,TP,0.0,no_vote,no_vote
v18_3169,0,0,0.3971050977706909,extreme_low,no_error,0.0,no_vote,no_vote
v18_3926,0,0,0.4562548100948334,low,no_error,0.0,no_vote,no_vote
v18_3434,0,0,0.4135482311248779,low,no_error,0.0,no_vote,no_vote
v18_2171,0,1,0.5227340459823608,low_mid,no_error,0.0,no_vote,no_vote
v18_3689,0,0,0.3861836791038513,extreme_low,no_error,0.0,no_vote,no_vote
v18_1850,0,1,0.562049150466919,mid_low,no_error,0.0,no_vote,no_vote
v18_0487,1,0,0.7251,high,FP,0.0,no_vote,no_vote
v18_1688,0,1,0.6273321509361267,mid,no_error,0.0,no_vote,no_vote
v18_2230,0,1,0.5166188478469849,low_mid,no_error,0.0,no_vote,no_vote
v18_3264,0,0,0.2814136743545532,extreme_low,no_error,0.0,no_vote,no_vote
v18_2320,0,1,0.5828523635864258,mid_low,no_error,0.0,no_vote,no_vote
v18_0782,1,1,0.6952,mid,TN,0.0,org_diverse_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llam
v18_0521,1,1,0.6997,mid,TN,0.0,no_vote,no_vote
v18_0522,0,0,0.5027,mid,TP,0.0,no_vote,no_vote
v18_2837,0,1,0.6782587766647339,mid_high,no_error,0.0,no_vote,no_vote
v18_4539,0,0,0.524111270904541,low_mid,no_error,0.0,no_vote,no_vote
v18_2398,0,1,0.5153207778930664,low_mid,no_error,0.0,no_vote,no_vote
v18_2207,0,1,0.5014646649360657,low_mid,no_error,0.0,no_vote,no_vote
v18_3477,0,0,0.4495922327041626,low,no_error,0.0,no_vote,no_vote
v18_3552,0,0,0.3551039099693298,extreme_low,no_error,0.0,no_vote,no_vote
v18_4087,0,0,0.5434023141860962,low_mid,no_error,0.0,no_vote,no_vote
v18_2822,0,1,0.5754575133323669,mid_low,no_error,0.0,no_vote,no_vote
v18_1511,0,1,0.5764906406402588,mid_low,no_error,0.0,no_vote,no_vote
v18_1882,0,1,0.5633794665336609,mid_low,no_error,0.0,no_vote,no_vote
v18_0651,1,0,0.6982,mid,FP,0.0,no_vote,no_vote
v18_4930,0,0,0.5541973114013672,mid_low,no_error,0.0,no_vote,no_vote
v18_3089,0,0,0.3847831785678863,extreme_low,no_error,0.0,no_vote,no_vote
v18_0369,1,0,0.6967,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=0|ms-small-la
v18_4997,0,0,0.5473408699035645,low_mid,no_error,0.0,no_vote,no_vote
v18_0118,0,0,0.504,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=0|ms-small-la
v18_3320,0,0,0.0813357979059219,extreme_low,no_error,0.0,no_vote,no_vote
v18_3034,0,0,0.4325232207775116,low,no_error,0.0,no_vote,no_vote
v18_2216,0,1,0.5207005143165588,low_mid,no_error,0.0,no_vote,no_vote
v18_3542,0,0,0.4088287353515625,low,no_error,0.0,no_vote,no_vote
v18_1613,0,1,0.5535303950309753,mid_low,no_error,0.0,no_vote,no_vote
v18_3151,0,0,0.4011945128440857,low,no_error,0.0,no_vote,no_vote
v18_0962,0,1,0.6537099480628967,mid_high,no_error,0.0,no_vote,no_vote
v18_2510,0,1,0.517304539680481,low_mid,no_error,0.0,no_vote,no_vote
v18_3831,0,0,0.4554431736469269,low,no_error,0.0,no_vote,no_vote
v18_2823,0,1,0.5327998995780945,low_mid,no_error,0.0,no_vote,no_vote
v18_4343,0,0,0.5137929320335388,low_mid,no_error,0.0,no_vote,no_vote
v18_3032,0,0,0.1378151476383209,extreme_low,no_error,0.0,no_vote,no_vote
v18_2415,0,1,0.5548334121704102,mid_low,no_error,0.0,no_vote,no_vote
v18_4654,0,0,0.3890514373779297,extreme_low,no_error,0.0,no_vote,no_vote
v18_4236,0,0,0.5233610272407532,low_mid,no_error,0.0,no_vote,no_vote
v18_2185,0,1,0.5246095657348633,low_mid,no_error,0.0,no_vote,no_vote
v18_3669,0,0,0.4726421535015106,low,no_error,0.0,no_vote,no_vote
v18_2037,0,1,0.5001238584518433,low_mid,no_error,0.0,no_vote,no_vote
v18_4362,0,0,0.5434420704841614,low_mid,no_error,0.0,no_vote,no_vote
v18_0772,1,1,0.6961,mid,TN,0.0,no_vote,no_vote
v18_1284,0,1,0.6736463308334351,mid_high,no_error,0.0,no_vote,no_vote
v18_4603,0,0,0.5005065202713013,low_mid,no_error,0.0,no_vote,no_vote
v18_4794,0,0,0.5136419534683228,low_mid,no_error,0.0,no_vote,no_vote
v18_1414,1,1,0.715632438659668,high,no_error,0.0,no_vote,no_vote
v18_1234,1,1,0.7365729808807373,high,no_error,0.0,no_vote,no_vote
v18_2699,0,1,0.5867969393730164,mid_low,no_error,0.0,no_vote,no_vote
v18_0435,0,0,0.5053,mid,TP,0.0,no_vote,no_vote
v18_1674,0,1,0.5654659867286682,mid_low,no_error,0.0,no_vote,no_vote
v18_0365,0,0,0.5015,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=1|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=0|ms-small-la
v18_2649,0,1,0.590627908706665,mid_low,no_error,0.0,no_vote,no_vote
v18_0231,1,1,0.6935,mid,TN,0.0,no_vote,no_vote
v18_4267,0,0,0.5224664211273193,low_mid,no_error,0.0,no_vote,no_vote
v18_4041,0,0,0.4860924482345581,low,no_error,0.0,no_vote,no_vote
v18_4399,0,0,0.5248304605484009,low_mid,no_error,0.0,no_vote,no_vote
v18_0407,1,1,0.6968,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-minimax-m2.5/MiniMax=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_2090,0,1,0.5777428150177002,mid_low,no_error,0.0,no_vote,no_vote
v18_0086,1,0,0.7293,high,FP,0.0,no_vote,no_vote
v18_0844,1,1,0.692786693572998,mid_high,no_error,0.0,no_vote,no_vote
v18_1031,0,1,0.6614318490028381,mid_high,no_error,0.0,no_vote,no_vote
v18_2855,0,1,0.5562825202941895,mid_low,no_error,0.0,no_vote,no_vote
v18_4109,0,0,0.5115518569946289,low_mid,no_error,0.0,no_vote,no_vote
v18_4396,0,0,0.36322683095932,extreme_low,no_error,0.0,no_vote,no_vote
v18_3893,0,0,0.4188549518585205,low,no_error,0.0,no_vote,no_vote
v18_2658,0,1,0.5115472674369812,low_mid,no_error,0.0,no_vote,no_vote
v18_0855,1,1,0.699461042881012,mid_high,no_error,0.0,no_vote,no_vote
v18_0078,1,0,0.6972,mid,FP,0.0,no_vote,no_vote
v18_2247,0,1,0.5254364609718323,low_mid,no_error,0.0,no_vote,no_vote
v18_4570,0,0,0.5180099606513977,low_mid,no_error,0.0,no_vote,no_vote
v18_3656,0,0,0.4817478358745575,low,no_error,0.0,no_vote,no_vote
v18_4151,0,0,0.5258393287658691,low_mid,no_error,0.0,no_vote,no_vote
v18_3378,0,0,0.4004732668399811,low,no_error,0.0,no_vote,no_vote
v18_2279,0,1,0.6022492051124573,mid,no_error,0.0,no_vote,no_vote
v18_2598,0,1,0.6103698015213013,mid,no_error,0.0,no_vote,no_vote
v18_4159,0,0,0.5177923440933228,low_mid,no_error,0.0,no_vote,no_vote
v18_3870,0,0,0.4875795543193817,low,no_error,0.0,no_vote,no_vote
v18_3428,0,0,0.4376861155033111,low,no_error,0.0,no_vote,no_vote
v18_2176,0,1,0.645943820476532,mid,no_error,0.0,no_vote,no_vote
v18_0424,0,0,0.3776,low,TP,0.0,no_vote,no_vote
v18_0392,1,0,0.695,mid,FP,0.0,no_vote,no_vote
v18_4726,0,0,0.5778690576553345,mid_low,no_error,0.0,no_vote,no_vote
v18_3693,0,0,0.4083392024040222,low,no_error,0.0,no_vote,no_vote
v18_0104,0,0,0.5012,mid,TP,0.0,weighted_majority_0,gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=1|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=1|cb-llama3.
v18_3994,0,0,0.3703071475028991,extreme_low,no_error,0.0,no_vote,no_vote
v18_4412,0,0,0.4686421155929565,low,no_error,0.0,no_vote,no_vote
v18_1948,0,1,0.5549746155738831,mid_low,no_error,0.0,no_vote,no_vote
v18_1459,0,1,0.6504378318786621,mid_high,no_error,0.0,no_vote,no_vote
v18_3257,0,0,0.3903515338897705,extreme_low,no_error,0.0,no_vote,no_vote
v18_2803,0,1,0.5733422636985779,mid_low,no_error,0.0,no_vote,no_vote
v18_2706,0,1,0.5501543283462524,mid_low,no_error,0.0,no_vote,no_vote
v18_4789,0,0,0.5482483506202698,low_mid,no_error,0.0,no_vote,no_vote
v18_1587,0,1,0.5840702652931213,mid_low,no_error,0.0,no_vote,no_vote
v18_3659,0,0,0.4510864615440368,low,no_error,0.0,no_vote,no_vote
v18_1731,0,1,0.6388047933578491,mid,no_error,0.0,no_vote,no_vote
v18_4764,0,0,0.4987376928329468,low,no_error,0.0,no_vote,no_vote
v18_4224,0,0,0.5239159464836121,low_mid,no_error,0.0,no_vote,no_vote
v18_3681,0,0,0.4715808033943176,low,no_error,0.0,no_vote,no_vote
v18_1791,0,1,0.6416898965835571,mid,no_error,0.0,no_vote,no_vote
v18_2355,0,1,0.6121587157249451,mid,no_error,0.0,no_vote,no_vote
v18_1940,0,1,0.595300555229187,mid_low,no_error,0.0,no_vote,no_vote
v18_0702,1,1,0.6992,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|or-minimax-m2.5/MiniMax=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_2442,0,1,0.6678547859191895,mid_high,no_error,0.0,no_vote,no_vote
v18_4375,0,0,0.5286117792129517,low_mid,no_error,0.0,no_vote,no_vote
v18_0496,0,1,0.498,low,FN,0.0,no_vote,no_vote
v18_0464,1,1,0.6934,mid,TN,0.0,weighted_majority_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=1|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=1|or-minimax-m2.5/MiniMax=0|ms-ministral-8b/Mistral=1|ms-nemo
v18_4071,0,0,0.5421658754348755,low_mid,no_error,0.0,no_vote,no_vote
v18_4333,0,0,0.5293821096420288,low_mid,no_error,0.0,no_vote,no_vote
v18_0172,0,1,0.5046,mid,FN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_4943,0,0,0.5122221112251282,low_mid,no_error,0.0,no_vote,no_vote
v18_4796,0,0,0.575292706489563,mid_low,no_error,0.0,no_vote,no_vote
v18_2540,0,1,0.5831378102302551,mid_low,no_error,0.0,no_vote,no_vote
v18_3262,0,0,0.2826259136199951,extreme_low,no_error,0.0,no_vote,no_vote
v18_4680,0,0,0.5449015498161316,low_mid,no_error,0.0,no_vote,no_vote
v18_2260,0,1,0.6134480237960815,mid,no_error,0.0,no_vote,no_vote
v18_2112,0,1,0.5599534511566162,mid_low,no_error,0.0,no_vote,no_vote
v18_0900,0,1,0.6510396599769592,mid_high,no_error,0.0,no_vote,no_vote
v18_1446,0,1,0.660683274269104,mid_high,no_error,0.0,no_vote,no_vote
v18_3573,0,0,0.3201597034931183,extreme_low,no_error,0.0,no_vote,no_vote
v18_0741,0,0,0.5033,mid,TP,0.0,no_vote,no_vote
v18_2293,0,1,0.6062935590744019,mid,no_error,0.0,no_vote,no_vote
v18_2452,0,1,0.5640190839767456,mid_low,no_error,0.0,no_vote,no_vote
v18_2622,0,1,0.5481816530227661,low_mid,no_error,0.0,no_vote,no_vote
v18_4078,0,0,0.5403633713722229,low_mid,no_error,0.0,no_vote,no_vote
v18_1206,1,1,0.6948909759521484,mid_high,no_error,0.0,no_vote,no_vote
v18_0509,0,0,0.3519,low,TP,1.0,org_diverse_1,gq-llama-4-scout-17b-16e/Meta=1|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=1|ms-ministral-8b/Mistral=1|cb-llama3.1-8b/Meta=1|ms-small-latest/Mistral=1|gq-llama-3.1-8
v18_2620,0,1,0.6108767986297607,mid,no_error,0.0,no_vote,no_vote
v18_2802,0,1,0.6051396131515503,mid,no_error,0.0,no_vote,no_vote
v18_3313,0,0,0.1418986916542053,extreme_low,no_error,0.0,no_vote,no_vote
v18_1549,0,1,0.6009670495986938,mid,no_error,0.0,no_vote,no_vote
v18_4563,0,0,0.4938110709190368,low,no_error,0.0,no_vote,no_vote
v18_2202,0,1,0.5690735578536987,mid_low,no_error,0.0,no_vote,no_vote
v18_2566,0,1,0.5854426622390747,mid_low,no_error,0.0,no_vote,no_vote
v18_3892,0,0,0.4508191347122192,low,no_error,0.0,no_vote,no_vote
v18_2044,0,1,0.5925953388214111,mid_low,no_error,0.0,no_vote,no_vote
v18_0767,1,1,0.698,mid,TN,0.0,no_vote,no_vote
v18_4872,0,0,0.2378702908754348,extreme_low,no_error,0.0,no_vote,no_vote
v18_3738,0,0,0.469174861907959,low,no_error,0.0,no_vote,no_vote
v18_0421,0,0,0.5019,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=1
v18_0123,1,1,0.809,high,TN,0.0,no_vote,no_vote
v18_4162,0,0,0.5108782052993774,low_mid,no_error,0.0,no_vote,no_vote
v18_2628,0,1,0.5694540739059448,mid_low,no_error,0.0,no_vote,no_vote
v18_0819,1,1,0.717308521270752,high,no_error,0.0,no_vote,no_vote
v18_1403,1,1,0.7215396761894226,high,no_error,0.0,no_vote,no_vote
v18_1382,0,1,0.6719411611557007,mid_high,no_error,0.0,no_vote,no_vote
v18_2148,0,1,0.5813010334968567,mid_low,no_error,0.0,no_vote,no_vote
v18_1575,0,1,0.5646924376487732,mid_low,no_error,0.0,no_vote,no_vote
v18_1638,0,1,0.6130970120429993,mid,no_error,0.0,no_vote,no_vote
v18_1795,0,1,0.6138296723365784,mid,no_error,0.0,no_vote,no_vote
v18_4815,0,0,0.5726498365402222,mid_low,no_error,0.0,no_vote,no_vote
v18_0399,0,0,0.5035,mid,TP,0.0,org_diverse_0,gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_2310,0,1,0.5090859532356262,low_mid,no_error,0.0,no_vote,no_vote
v18_0882,0,1,0.6615194082260132,mid_high,no_error,0.0,no_vote,no_vote
v18_4973,0,0,0.542048990726471,low_mid,no_error,0.0,no_vote,no_vote
v18_2897,0,1,0.5587332248687744,mid_low,no_error,0.0,no_vote,no_vote
v18_1352,1,1,0.6930935382843018,mid_high,no_error,0.0,no_vote,no_vote
v18_2742,0,1,0.6176772713661194,mid,no_error,0.0,no_vote,no_vote
v18_4550,0,0,0.456681489944458,low,no_error,0.0,no_vote,no_vote
v18_2130,0,1,0.5865654945373535,mid_low,no_error,0.0,no_vote,no_vote
v18_0982,0,1,0.6647656559944153,mid_high,no_error,0.0,no_vote,no_vote
v18_0456,1,1,0.6977,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_4119,0,0,0.5456328392028809,low_mid,no_error,0.0,no_vote,no_vote
v18_1079,1,1,0.7281458377838135,high,no_error,0.0,no_vote,no_vote
v18_1950,0,1,0.6469752192497253,mid,no_error,0.0,no_vote,no_vote
v18_4314,0,0,0.5378330945968628,low_mid,no_error,0.0,no_vote,no_vote
v18_0689,0,0,0.5001,mid,TP,0.0,no_vote,no_vote
v18_2429,0,1,0.6731574535369873,mid_high,no_error,0.0,no_vote,no_vote
v18_0641,0,0,0.3114,low,TP,0.0,no_vote,no_vote
v18_2392,0,1,0.6179513931274414,mid,no_error,0.0,no_vote,no_vote
v18_1953,0,1,0.5887612104415894,mid_low,no_error,0.0,no_vote,no_vote
v18_2748,0,1,0.607530951499939,mid,no_error,0.0,no_vote,no_vote
v18_4313,0,0,0.5243960618972778,low_mid,no_error,0.0,no_vote,no_vote
v18_3435,0,0,0.3217014372348785,extreme_low,no_error,0.0,no_vote,no_vote
v18_3336,0,0,0.4034804701805115,low,no_error,0.0,no_vote,no_vote
v18_4766,0,0,0.5659778714179993,mid_low,no_error,0.0,no_vote,no_vote
v18_3370,0,0,0.2686385214328766,extreme_low,no_error,0.0,no_vote,no_vote
v18_1884,0,1,0.5757586359977722,mid_low,no_error,0.0,no_vote,no_vote
v18_0389,1,0,0.6922,mid,FP,0.0,no_vote,no_vote
v18_2494,0,1,0.6436280012130737,mid,no_error,0.0,no_vote,no_vote
v18_3878,0,0,0.4286989867687225,low,no_error,0.0,no_vote,no_vote
v18_3856,0,0,0.4712854623794555,low,no_error,0.0,no_vote,no_vote
v18_0845,0,1,0.6633255481719971,mid_high,no_error,0.0,no_vote,no_vote
v18_0542,1,0,0.6946,mid,FP,0.0,no_vote,no_vote
v18_0091,1,1,0.717,high,TN,0.0,no_vote,no_vote
v18_3889,0,0,0.4902350008487701,low,no_error,0.0,no_vote,no_vote
v18_1979,0,1,0.552817702293396,mid_low,no_error,0.0,no_vote,no_vote
v18_2812,0,1,0.5487709045410156,low_mid,no_error,0.0,no_vote,no_vote
v18_4082,0,0,0.5417232513427734,low_mid,no_error,0.0,no_vote,no_vote
v18_2902,0,0,0.293632835149765,extreme_low,no_error,0.0,no_vote,no_vote
v18_2529,0,1,0.6006970405578613,mid,no_error,0.0,no_vote,no_vote
v18_1676,0,1,0.5581888556480408,mid_low,no_error,0.0,no_vote,no_vote
v18_1048,1,1,0.7133106589317322,high,no_error,0.0,no_vote,no_vote
v18_1960,0,1,0.5840142369270325,mid_low,no_error,0.0,no_vote,no_vote
v18_2530,0,1,0.5994812250137329,mid_low,no_error,0.0,no_vote,no_vote
v18_3992,0,0,0.4219806790351867,low,no_error,0.0,no_vote,no_vote
v18_0237,0,0,0.5056,mid,TP,0.0,no_vote,no_vote
v18_3097,0,0,0.4438451826572418,low,no_error,0.0,no_vote,no_vote
v18_3488,0,0,0.2681629955768585,extreme_low,no_error,0.0,no_vote,no_vote
v18_1133,0,1,0.6515133380889893,mid_high,no_error,0.0,no_vote,no_vote
v18_1805,0,1,0.646335244178772,mid,no_error,0.0,no_vote,no_vote
v18_4317,0,0,0.5355166792869568,low_mid,no_error,0.0,no_vote,no_vote
v18_0163,1,1,0.6919,mid,TN,0.0,no_vote,no_vote
v18_3492,0,0,0.2339648306369781,extreme_low,no_error,0.0,no_vote,no_vote
v18_4709,0,0,0.5205949544906616,low_mid,no_error,0.0,no_vote,no_vote
v18_4630,0,0,0.5075973272323608,low_mid,no_error,0.0,no_vote,no_vote
v18_3453,0,0,0.4297938346862793,low,no_error,0.0,no_vote,no_vote
v18_3199,0,0,0.4279122948646545,low,no_error,0.0,no_vote,no_vote
v18_3634,0,0,0.370611697435379,extreme_low,no_error,0.0,no_vote,no_vote
v18_3939,0,0,0.4713132381439209,low,no_error,0.0,no_vote,no_vote
v18_1811,0,1,0.6053751707077026,mid,no_error,0.0,no_vote,no_vote
v18_3649,0,0,0.4990816712379455,low,no_error,0.0,no_vote,no_vote
v18_4049,0,0,0.4713108539581299,low,no_error,0.0,no_vote,no_vote
v18_1428,0,1,0.6520714163780212,mid_high,no_error,0.0,no_vote,no_vote
v18_3613,0,0,0.490431547164917,low,no_error,0.0,no_vote,no_vote
v18_3131,0,0,0.447592556476593,low,no_error,0.0,no_vote,no_vote
v18_3396,0,0,0.3999134004116058,extreme_low,no_error,0.0,no_vote,no_vote
v18_4460,0,0,0.4985861182212829,low,no_error,0.0,no_vote,no_vote
v18_4649,0,0,0.5529127717018127,mid_low,no_error,0.0,no_vote,no_vote
v18_2820,0,1,0.5408066511154175,low_mid,no_error,0.0,no_vote,no_vote
v18_1452,1,1,0.7036639451980591,high,no_error,0.0,no_vote,no_vote
v18_0593,1,0,0.6927,mid,FP,1.0,org_diverse_1,gq-llama-4-scout-17b-16e/Meta=1|gq-gpt-oss-20b/OpenAI-OSS=1|or-minimax-m2.5/MiniMax=1|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=1
v18_0041,0,0,0.5003,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|gq-llama4-scout/Meta=0|ms-small-latest/Mistral=0
v18_0560,1,1,0.6878,mid,TN,0.0,org_diverse_0,gq-qwen3-32b/Alibaba=0|gq-llama-4-scout-17b-16e/Meta=0|or-minimax-m2.5/MiniMax=0|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_3273,0,0,0.3582077622413635,extreme_low,no_error,0.0,no_vote,no_vote
v18_3244,0,0,0.3197711706161499,extreme_low,no_error,0.0,no_vote,no_vote
v18_0243,1,1,0.6993,mid,TN,0.0,no_vote,no_vote
v18_1339,0,1,0.6697131395339966,mid_high,no_error,0.0,no_vote,no_vote
v18_2780,0,1,0.5372133255004883,low_mid,no_error,0.0,no_vote,no_vote
v18_3187,0,0,0.4474474787712097,low,no_error,0.0,no_vote,no_vote
v18_3799,0,0,0.4665353298187256,low,no_error,0.0,no_vote,no_vote
v18_1442,0,1,0.679481029510498,mid_high,no_error,0.0,no_vote,no_vote
v18_0261,0,0,0.3885,low,TP,0.0,no_vote,no_vote
v18_2764,0,1,0.5298569202423096,low_mid,no_error,0.0,no_vote,no_vote
v18_1689,0,1,0.5734817981719971,mid_low,no_error,0.0,no_vote,no_vote
v18_1725,0,1,0.591733455657959,mid_low,no_error,0.0,no_vote,no_vote
v18_4792,0,0,0.5287260413169861,low_mid,no_error,0.0,no_vote,no_vote
v18_0834,0,1,0.6600514650344849,mid_high,no_error,0.0,no_vote,no_vote
v18_1866,0,1,0.5889520049095154,mid_low,no_error,0.0,no_vote,no_vote
v18_2496,0,1,0.5376032590866089,low_mid,no_error,0.0,no_vote,no_vote
v18_2010,0,1,0.5940220355987549,mid_low,no_error,0.0,no_vote,no_vote
v18_0340,0,0,0.4526,low,TP,0.0,no_vote,no_vote
v18_2988,0,0,0.363502025604248,extreme_low,no_error,0.0,no_vote,no_vote
v18_1601,0,1,0.5851141214370728,mid_low,no_error,0.0,no_vote,no_vote
v18_3875,0,0,0.4994717538356781,low,no_error,0.0,no_vote,no_vote
v18_4694,0,0,0.5740109086036682,mid_low,no_error,0.0,no_vote,no_vote
v18_0480,1,1,0.6898,mid,TN,0.0,org_diverse_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llam
v18_2825,0,1,0.53515625,low_mid,no_error,0.0,no_vote,no_vote
v18_4329,0,0,0.5271064043045044,low_mid,no_error,0.0,no_vote,no_vote
v18_3540,0,0,0.411285787820816,low,no_error,0.0,no_vote,no_vote
v18_4638,0,0,0.4922157227993011,low,no_error,0.0,no_vote,no_vote
v18_3046,0,0,0.3889807462692261,extreme_low,no_error,0.0,no_vote,no_vote
v18_3990,0,0,0.3998025357723236,extreme_low,no_error,0.0,no_vote,no_vote
v18_1766,0,1,0.5870916843414307,mid_low,no_error,0.0,no_vote,no_vote
v18_4473,0,0,0.4456786513328552,low,no_error,0.0,no_vote,no_vote
v18_2453,0,1,0.5793949365615845,mid_low,no_error,0.0,no_vote,no_vote
v18_2877,0,1,0.5323905348777771,low_mid,no_error,0.0,no_vote,no_vote
