article_id,headline,corpus_batch,SMI_score,SMI_label,human_label
v18_2895,দুর্ঘটনায় পুলিশ কনস্টেবলসহ নিহত ৩,corpus_expansion_5000,0.18648284668089862,0,1
v18_2177,"ফেনীতে জামায়াতের মিছিল, ধাওয়া-গুলি আহত ৪, আটক ২",corpus_expansion_5000,0.5400161594238102,1,1
v18_0729,অচল বিদ্যুৎকেন্দ্র পাঁচ মাসেও সচল হয়নি,v17_reused,0.3451374483123983,0,0
v18_4759,প্রতি উপজেলায় ফায়ার স্টেশন হবে: সাহারা,corpus_expansion_5000,0.16577896898633376,0,0
v18_2471,‘সুয়ারেস বিশ্বের সেরা ফরোয়ার্ড’,corpus_expansion_5000,0.5243130518360242,1,1
v18_2242,মেক্সিকোয় কারাগারে সংঘর্ষে ২৮ কয়েদি নিহত,corpus_expansion_5000,0.4680592460756674,1,1
v18_1936,গণধর্ষণ শেষে ফেরার পথে কিশোরীকে ফের গণধর্ষণ!,corpus_expansion_5000,0.6480638685699568,1,1
v18_1745,একটা দৃশ্যের জন্য ৪৫ কোটি!,corpus_expansion_5000,0.9907627787338062,1,1
v18_4746,সেক্সটিং বিষয়ে পরামর্শ মার্কিন স্বাস্থ্য সংস্থার,corpus_expansion_5000,0.19000580961738978,0,0
v18_4373,অস্ট্রেলিয়ায় পড়শীর গান,corpus_expansion_5000,0.36835127139997426,0,0
v18_3491,বেক্সিমকোর ডিটিএইচ সেবায় বঙ্গবন্ধু স্যাটেলাইটের বাণিজ্যিক যাত্রা শুরু,corpus_expansion_5000,0.2601425988962303,0,0
v18_1110,"বাগদাদে মসজিদে হামলা, নিহত ২৪",corpus_expansion_5000,0.08862696593115166,0,1
v18_3337,"তিস্তার পানি কমছেই, দিল্লির সাড়া নেই",corpus_expansion_5000,0.12503759138921838,0,0
v18_4032,গৃহনির্মাণে কম সুদে ঋণ দিতে তাগিদ অর্থ উপদেষ্টার,corpus_expansion_5000,0.18222364290349102,0,0
v18_4471,জামালপুরে অপহৃত স্কুলছাত্র নারায়ণগঞ্জে উদ্ধার,corpus_expansion_5000,0.42036290956326744,1,0
v18_4157,"বদির বদলে নৌকার মনোনয়ন পাচ্ছেন স্ত্রী, রানার বদলে বাবা",corpus_expansion_5000,0.24748587364338825,0,0
v18_0346,কালিয়াকৈরে এটিএমের টাকা লুটের ‘হোতাসহ’ গ্রেপ্তার ১০,v17_reused,0.152328105549484,0,0
v18_1185,‘নখের আঁচড়ে’ ধরা পড়ল তরুণীর দুই হত্যাকারী,corpus_expansion_5000,0.13001094678165298,0,1
v18_4006,মানিকগঞ্জে পাটুরিয়া ফেরিঘাট ও আরিচাঘাট এলাকায় তীব্র ভাঙন,corpus_expansion_5000,0.24280269250193545,0,0
v18_1515,পাঁচ জেলায় নিহত ৫,corpus_expansion_5000,0.22311587068072297,0,1
v18_4669,মেঘনায় আটকা পড়া ফেরি ২৫ ঘণ্টা পর ছুটলো,corpus_expansion_5000,0.5501483815481961,1,0
v18_0578,সমাজ ও রাষ্ট্র এখনো নারীর জন্য উপযোগী নয়,new_high_w1_pany,0.2959942333064974,0,1
v18_1964,‘স্বর্ণশঙ্খ’ জিতল শুনতে কি পাও!,corpus_expansion_5000,0.9502185030731805,1,1
v18_0075,উইম্বলডনও সেরেনার,v17_reused,0.4774097421186756,1,0
v18_1429,শিবকে ‘কনডম পরিয়ে’ বিতর্কে সায়নী,corpus_expansion_5000,0.5922518710903679,1,1
v18_3712,মির্জাপুরে ছয় বছরের শিশুকে শ্লীলতাহানির কথিত অভিযোগে এক ব্যাক্তিকে পিটিয়ে হত্যা,corpus_expansion_5000,0.19000580961738978,0,0
v18_4430,পল্টনের ঘটনায় ইসির চিঠি আইজিপিকে,corpus_expansion_5000,0.1394279476580518,0,0
v18_2751,ইতালিতে অভিবাসীর গুলিতে ২ পুলিশ নিহত,corpus_expansion_5000,0.2600259873989065,0,1
v18_4952,সেরা রাঁধুনী’র পরীক্ষার সময়,corpus_expansion_5000,0.4413369854724032,1,0
v18_1846,রংপুরে ট্রাক উল্টে নিহত ১৬,corpus_expansion_5000,0.4413369854724032,1,1
v18_0131,নিহতদের পরিবারকে চেক দিলেন প্রধানমন্ত্রী,new_high_w1_pany,0.1578761254824781,0,1
v18_0178,রাজধানীতে যুবককে পিটিয়ে হত্যা,new_low_w0_pany,0.18692007193661297,0,0
v18_2899,পাসপোর্টের সঙ্গে নাগরিকত্ব থাকা না থাকার সম্পর্ক নেই -ডিজি পাসপোর্ট,corpus_expansion_5000,0.23333717360784578,0,0
v18_4466,পণ্যমূল্য বাড়ালে পরিণতি মীর গ্রুপের মতো হবে,corpus_expansion_5000,0.16079228470839807,0,0
v18_4194,ব্যাংককে হাসপাতাল থেকে রোগী সরাচ্ছে কর্তৃপক্ষ,corpus_expansion_5000,0.32438175186790896,0,0
v18_2522,"প্রেমে ‘না’, ছাত্রীকে দিনদুপুরে নির্মমভাবে কোপাল বখাটে",corpus_expansion_5000,0.6662765323681872,1,1
v18_1842,ইরাকে আত্মঘাতী হামলায় নিহতের সংখ্যা বেড়ে ‘১০০’,corpus_expansion_5000,0.11481318528877739,0,1
v18_2098,কিশোরীকে হাওরে নিয়ে পালাক্রমে ধর্ষণ,corpus_expansion_5000,0.22943409495105066,0,1
v18_3949,কুষ্টিয়া হাসপাতালে সিসিইউ ও আইসিইউ চালু,corpus_expansion_5000,0.33789969857686913,0,0
v18_2373,শুল্কমুক্ত রপ্তানির সুযোগ রাশিয়ায়!,corpus_expansion_5000,0.4626942805824531,1,1
v18_0604,মধ্যযুগের মধ্যাহ্ন ভাস্কর,v17_reused,0.22311587068072297,0,0
v18_2627,এক নম্বরে সাইপ্রাস!,corpus_expansion_5000,0.780885068229775,1,1
v18_0025,রিফাত হত্যা: আরও ২ জন গ্রেপ্তার,v17_reused,0.2060688837501653,0,0
v18_0658,"চালের দাম বেশি, কষ্ট দিচ্ছে ‘ভিআইপি’ পণ্য চীনা রসুন",v17_reused,0.3451374483123983,0,0
v18_4977,আরেকটি রোমাঞ্চকর জয়ে সিরিজ দক্ষিণ আফ্রিকার,corpus_expansion_5000,0.8604593907883442,1,0
v18_3317,সূচক ও লেনদেন সামান্য বেড়েছে ডিএসইতে,corpus_expansion_5000,0.3890905024891894,0,0
v18_3868,নিয়োগ দেবে কন্ট্রোলার জেনারেল ডিফেন্স ফাইন্যান্স,corpus_expansion_5000,0.22311587068072297,0,0
v18_0173,আমরা এখন ঢাকায়,new_mid_w0_p0,0.49299121880686847,1,0
v18_1611,টুঙ্গিপাড়ায় দুদলের সংঘর্ষে আহত ২৫,corpus_expansion_5000,0.23512840581190822,0,1
v18_0437,ইন্ডিয়া হ্যাবিট্যাট সেন্টারে পোলাক,new_mid_w1_p1,0.38039764970363105,0,1
v18_0331,পাকিস্তানির লাশ ফেরত দিল ভারত,new_mid_w1_p0,0.21154908987295523,0,0
v18_3100,অস্ট্রেলিয়ায় স্বল্প দক্ষ কর্মীদের স্থায়ী ভিসার সুযোগ,corpus_expansion_5000,0.2438207935791591,0,0
v18_1454,পুলিশের ওপর হামলা: চট্টগ্রামে আটক আরো ৯,corpus_expansion_5000,0.16967882471207463,0,1
v18_0342,বগুড়ায় ছুরিকাঘাতে ছাত্রলীগকর্মী খুন,new_high_w1_pany,0.2954050391384722,0,1
v18_3209,মিয়ানমারের আরও অ্যাকাউন্ট বন্ধ করলো ফেইসবুক,corpus_expansion_5000,0.0945363922261271,0,0
v18_4576,উত্তর কোরিয়ার ৪০ কোম্পানির ওপর নিষেধাজ্ঞার আহ্বান,corpus_expansion_5000,0.10778716602114666,0,0
v18_1088,জঙ্গিবাদে ঠেকাতে ‘সদা সতর্ক’ থাকতে হবে: বার্নিকাট,corpus_expansion_5000,0.3020559329753028,0,1
v18_0479,চরাঞ্চলের মানুষের জন্য নৌ-অ্যাম্বুলেন্স দিলেন ডা. শিমুল এমপি,v17_reused,0.3398978637048721,0,0
v18_0727,রাষ্ট্রায়ত্ত ব্যাংকগুলোতে দেড় হাজার নিয়োগের বিজ্ঞপ্তি,new_mid_w1_p0,0.42608501848964525,1,0
v18_3783,আরো এনটিটিএন লাইসেন্স দেওয়া হবে: বিটিআরসি চেয়ারম্যান,corpus_expansion_5000,0.2601425988962303,0,0
v18_0976,‘গুলশান হামলার সন্দেহভাজন’ কলকাতায় গ্রেপ্তারের খবর,corpus_expansion_5000,0.229556195175976,0,1
v18_3784,উত্তর কোরিয়া আসছে না,corpus_expansion_5000,0.6555941530209316,1,0
v18_2977,ক্ষুদ্রঋণে দারিদ্র্য লালন-পালন হয়েছে : প্রধানমন্ত্রী,corpus_expansion_5000,0.23297831222682697,0,0
v18_1928,‘জেলখানা থেকে বেরিয়ে প্রতিবন্ধী নারীকে গণধর্ষণ’,corpus_expansion_5000,0.12299544603310267,0,1
v18_1468,ভারতে এবার নারী সাংবাদিককে গণধর্ষণ,corpus_expansion_5000,0.09965038239947263,0,1
v18_1224,ফরিদপুরে চম্পা হত্যা: আরো ২ আসামি গ্রেপ্তার,corpus_expansion_5000,0.30393093016953737,0,1
v18_2856,‘খুনি’ বানরকে খুঁজছে পুলিশ,corpus_expansion_5000,0.39267555613042693,0,1
v18_1952,আইএসে ৭০ দেশের জঙ্গি,corpus_expansion_5000,0.0931359352226457,0,1
v18_4830,জলিলকে হাসপাতালে জিজ্ঞাসাবাদ করবে দুদক,corpus_expansion_5000,0.15692665606488165,0,0
v18_4500,বিএনপির সঙ্গে সংলাপের সাফল্য নিয়ে কাদেরের সংশয়,corpus_expansion_5000,0.2559704999805021,0,0
v18_1892,"কক্সবাজারে বনকর্মী-বনদস্যু ‘বন্দুকযুদ্ধ’, নিহত ১",corpus_expansion_5000,0.1353199798207458,0,1
v18_1299,নাসিরনগর হামলার ‘হোতা’ আঁখি জামিনে মুক্ত,corpus_expansion_5000,0.23539394118266835,0,1
v18_2990,মার্জিন ঋণের সুদ মওকুফ করা উচিত,corpus_expansion_5000,0.22311587068072297,0,0
v18_4599,প্রযুক্তিনির্ভর কর দেওয়ার ব্যবস্থা গড়ে তোলার আহ্বান,corpus_expansion_5000,0.1133379569328199,0,0
v18_0660,চট্টগ্রামে টেক্সটাইল মিলের গুদামে আগুন,new_mid_w1_p1,0.2586185177759099,0,1
v18_4577,ভারতের সঙ্গে হারলেই পাকিস্তানের বিদায়,corpus_expansion_5000,0.24664572527486484,0,0
v18_4073,বিচার প্রার্থীদের দুর্ভোগ কমাতে বছরব্যাপী নানা উদ্যোগ,corpus_expansion_5000,0.16079228470839807,0,0
v18_2784,ইবির ‘বি’ ইউনিটের ফল প্রকাশ,corpus_expansion_5000,0.3146615032205769,0,1
v18_4937,"রাজশাহীতে পদ্মায় পানি বাড়ছেই, বাঁধের নীচে মানুষ পানি বন্দী",corpus_expansion_5000,0.3451374483123983,0,0
v18_3827,দুবাইয়ে বাংলাদেশিদের বসন্তবরণ,corpus_expansion_5000,0.5243130518360242,1,0
v18_2714,"শাহরুখের নয়, দুশ্চিন্তা সালমানের!",corpus_expansion_5000,0.958964678356717,1,1
v18_4657,প্রাথমিক পর্যায় থেকে ডিজিটাল শিক্ষা ব্যবস্থা চালু করতে হবে,corpus_expansion_5000,0.15243822501570042,0,0
v18_0267,"শিবির করা অপরাধ নয়, বরং শিবির সন্দেহে মারধর শাস্তিযোগ্য অপরাধ: আসিফ নজরুল",v17_reused,0.12883886788078389,0,0
v18_4442,"বিজিএমইএতে ভোট হচ্ছে না, সিদ্দিকুরই থাকছেন",corpus_expansion_5000,0.1636223086092106,0,0
v18_4959,নতুন মেশিনে পরীক্ষামূলক উৎপাদনে আজিজ পাইপস,corpus_expansion_5000,0.4413369854724032,1,0
v18_3372,অতিরিক্ত পণ্য বহন নিয়ন্ত্রণে নীতিমালা অনুমোদন,corpus_expansion_5000,0.0945363922261271,0,0
v18_3595,"ট্রেন দুর্ঘটনা সরকারের কত বড় প্রশাসনিক ব্যর্থতা, তা বলার অপেক্ষা রাখে না: আমির খসরু",corpus_expansion_5000,0.15330356666131761,0,0
v18_4316,দেশীয়-আন্তর্জাতিক ষড়যন্ত্র থেকে সজাগ থাকতে হবে,corpus_expansion_5000,0.36835127139997426,0,0
v18_3722,পীরগঞ্জে বাসের ছাদ থেকে পড়ে দুই যাত্রীর মৃত্যু,corpus_expansion_5000,0.2411447352040636,0,0
v18_3406,যুক্তরাষ্ট্র-মেক্সিকো সীমান্তে আরও সৈন্য মোতায়েন,corpus_expansion_5000,0.14303868621675692,0,0
v18_1278,"কুড়িগ্রামে বিএসএফের গুলি, আহত ২",corpus_expansion_5000,0.12221681645417712,0,1
v18_4640,উৎসব-আনন্দে ঈদ উদযাপিত,corpus_expansion_5000,0.41849315049290436,1,0
v18_3917,শামসুরের সেঞ্চুরিতে ভালো অবস্থানে জিপি-বিসিবি একাডেমী,corpus_expansion_5000,0.200651875271541,0,0
v18_2678,শোলাকিয়ায় ‘ইতিহাসে উল্টো স্রোত’,corpus_expansion_5000,0.1302130906114218,0,1
v18_1621,নাইজেরিয়ায় আত্মঘাতী বোমায় নিহত ৪৫,corpus_expansion_5000,0.34200983460079226,0,1
v18_4103,অ্যাসিড সহিংসতা কমেছে,corpus_expansion_5000,0.6219413392915567,1,0
v18_2857,"এই ব্রাজিল ‘কুৎসিত’, বললেন রিভালদো",corpus_expansion_5000,0.7092574445508811,1,1
v18_1896,ইয়েমেনি স্নাইপারদের হাতে সৌদির ৫ সেনা নিহত!,corpus_expansion_5000,0.7929023714352891,1,1
v18_3924,আয়ের অন্যতম উৎস উন্নয়ন অনুদান খাত,corpus_expansion_5000,0.33278426298520075,0,0
v18_3014,ইবিএল গ্রাহকদের বিমা সুবিধা দেবে মেটলাইফ,corpus_expansion_5000,0.17491898592996105,0,0
v18_4438,কোটা আন্দোলন : ক্লাস-বর্জনের ঘোষণা ঢাবিছাত্রীদের,corpus_expansion_5000,0.2799573103859825,0,0
v18_0067,অ্যামাজনে অরক্ষিত মার্কিন সামরিক তথ্য,new_mid_w1_p0,0.3490727319281113,0,0
v18_2042,মাহবুব হত্যার অভিযোগে গ্রেপ্তার ২,corpus_expansion_5000,0.14303868621675692,0,1
v18_2580,ঢাকায় এক কিশোরী ৭ মাসে দ্বিতীয়বার ‘অপহৃত’,corpus_expansion_5000,0.4232264036097416,1,1
v18_3782,ভূমিকম্পের সময় স্বয়ংক্রিয়ভাবে গ্যাস-বিদ্যুৎ বন্ধের সুপারিশ,corpus_expansion_5000,0.0945363922261271,0,0
v18_3790,মোবাইল সুরক্ষায় এয়ারব্যাগ,corpus_expansion_5000,0.32912155184893244,0,0
v18_0820,রাজনৈতিক ফায়দার জন্য ২১ অগাস্টের হামলা: বিচারক,corpus_expansion_5000,0.1182941402493736,0,1
v18_1226,"স্ত্রীর ‘আত্মহত্যা’, এসআই স্বামীর বিরুদ্ধে মামলা",corpus_expansion_5000,0.5390618348982623,1,1
v18_2991,কাজ চাইলে মেয়রদের ক্ষমতা দিতে হবে,corpus_expansion_5000,0.11941834713315239,0,0
v18_3132,ইনস্টিটিউটে রূপান্তরিত হচ্ছে সুন্দরবন সেন্টার,corpus_expansion_5000,0.1353199798207458,0,0
v18_2743,সংঘর্ষে পুলিশসহ ৭ জন আহত,corpus_expansion_5000,0.2411447352040636,0,1
v18_4457,নতুন নতুন বাজার সৃষ্টির আহ্বান প্রধানমন্ত্রীর,corpus_expansion_5000,0.21893840577981488,0,0
v18_4269,সাভারে ককটেল ভর্তি ব্যাগ উদ্ধার,corpus_expansion_5000,0.30717771780997927,0,0
v18_3349,জ্বালানি খাতে বিনিয়োগে আগ্রহ থাইল্যান্ডের,corpus_expansion_5000,0.1458660916797508,0,0
v18_1143,হিমু হত্যা: বাদিকে জেরা শেষ,corpus_expansion_5000,0.154249902249679,0,1
v18_0397,বাজারে ‘গ্যালাক্সি ট্যাব ই’,new_mid_w0_p0,0.4413369854724032,1,0
v18_2906,'জানুয়ারি থেকে কার্যকর হতে পারে নাগরিকত্ব সংশোধনী আইন',corpus_expansion_5000,0.28416564027896263,0,0
v18_4301,সৈয়দ আশরাফের মাগফেরাত কামনায় দোয়া আগামীকাল,corpus_expansion_5000,0.13897857244239925,0,0
v18_2759,"দগ্ধ আরেক যুবকের মৃত্যু, নিহত বেড়ে ২৭",corpus_expansion_5000,0.3313290753994746,0,1
v18_1398,আমেরিকা জঙ্গিদের স্রষ্টা: মতিয়া চৌধুরী,corpus_expansion_5000,0.1852190799012728,0,1
v18_1659,বখাটেদের হামলায় আহত ৫,corpus_expansion_5000,0.17108608256547347,0,1
v18_0979,"তসলিমাবিরোধী মিছিলে গুলি, নিহত ২",corpus_expansion_5000,0.2712711256147291,0,1
v18_1298,পরাগ অপহরণ: আমির ফের রিমান্ডে,corpus_expansion_5000,0.22894578566749338,0,1
v18_3555,"পাঁচ কিমি কাঁচা, দুর্ভোগে অর্ধলক্ষাধিক মানুষ",corpus_expansion_5000,0.1133379569328199,0,0
v18_0082,চীন-বাংলাদেশের মধ্যে চমৎকার অধ্যায় লিখিত হয়েছে,v17_reused,0.16079228470839807,0,0
v18_4507,লোকসান পুষিয়ে দেবে এবারের আলু,corpus_expansion_5000,0.41319042031880393,0,0
v18_2458,দুই স্কুলছাত্রীকে দুই দিন আটকে রেখে ধর্ষণ,corpus_expansion_5000,0.13005836185987796,0,1
v18_3739,নির্বাচনে সবার সমান সুযোগ নিশ্চিত করতে হবে: সিইসি,corpus_expansion_5000,0.1476023763660605,0,0
v18_3781,অ্যান্ড্রয়েডে এসে গেল করটানা,corpus_expansion_5000,0.45532611937844736,1,0
v18_2288,সিদ্ধিরগঞ্জে গুলিবিদ্ধ লাশ উদ্ধার,corpus_expansion_5000,0.0918498241155797,0,1
v18_0423,নতুন পেনড্রাইভ,new_low_w0_pany,0.44862453062568336,1,0
v18_4339,অর্থ ফেরতে ফারমার্স ব্যাংকের ব্যর্থতায় টিআইবির উদ্বেগ,corpus_expansion_5000,0.11806979496615298,0,0
v18_1904,রাজধানীতে ‘বন্দুকযুদ্ধে’ নিহত ১,corpus_expansion_5000,0.1353199798207458,0,1
v18_4538,রাজশাহীতে পাঁচ দিনব্যাপী এসএমই মেলার উদ্বোধন,corpus_expansion_5000,0.4076543965940803,0,0
v18_3352,বেতন দাবিতে আন্দোলনে বাংলামেইল কর্মীরা,corpus_expansion_5000,0.17921858498670093,0,0
v18_3102,বাংলালিংক পাঁচ বছর মেয়াদি ৩০ কোটি ডলারের বন্ড ছেড়েছে,corpus_expansion_5000,0.16079228470839807,0,0
v18_1565,আইএস জঙ্গিরা ‘মনোবিকারগ্রস্ত দানব’: জন কেরি,corpus_expansion_5000,0.10749555182242483,0,1
v18_3355,শ্রমিকদের অবরোধে ঢাকা-গাইবান্ধার রেল যোগাযোগ বন্ধ,corpus_expansion_5000,0.35215844960526577,0,0
v18_0839,আলোচিত ১০ ঘটনা ২০১৬,corpus_expansion_5000,0.9938368266557653,1,1
v18_0500,‘অনলাইন নিউজ পোর্টাল নিবন্ধন নিয়ে উদ্বেগের কারণ নেই’,new_mid_w1_p0,0.13170104972235866,0,0
v18_0141,অভিনেতা তানভীরের ঝুলন্ত লাশ,new_mid_w1_p0,0.6367558913446004,1,0
v18_1377,যুবজাগরণ প্রকাশ করেছে ‘জিয়া পরিবারের দুর্নীতি : কিছু খণ্ডচিত্র’,corpus_expansion_5000,0.13162047065452467,0,1
v18_3697,"গাড়ির নিচে ঘুম, চাপায় চালকের সহকারীর মৃত্যু",corpus_expansion_5000,0.2060688837501653,0,0
v18_2144,সুনামগঞ্জে প্রাইভেটকার খাদে পড়ে নিহত ৩,corpus_expansion_5000,0.1476023763660605,0,1
v18_1138,সাগর-রুনি হত্যা: আঙুলের ছাপও ‘অস্পষ্ট’,corpus_expansion_5000,0.0926650140631507,0,1
v18_2927,রোহিঙ্গা সুরক্ষায় বাংলাদেশকে ৪৮ কোটি ডলার সহায়তা দেবে বিশ্বব্যাংক,corpus_expansion_5000,0.0945363922261271,0,0
v18_1787,চীনে ঘূর্ণিঝড়ে নিহত নিহত ৬,corpus_expansion_5000,0.48963128007144485,1,1
v18_3484,"বৈধ চুলায় গ্যাস কম, অবৈধ চুলায় ভরপুর",corpus_expansion_5000,0.1556927478988752,0,0
v18_0550,"শিক্ষক নিয়োগ স্থগিত, সড়ক অবরোধ দিনাজপুরে",v17_reused,0.08912596255733628,0,0
v18_4906,খালেদা জিয়ার সাজা বাতিল চায় ঢাবি শিক্ষকদের সাদা দল,corpus_expansion_5000,0.21850414211851898,0,0
v18_2019,ব্রাহ্মণবাড়িয়ায় পৃথক সংঘর্ষে পুলিশসহ আহত ৯০,corpus_expansion_5000,0.21948773434712315,0,1
v18_0948,"‘ব্যাংক কেরানি, যে যুদ্ধে গিয়েছিল!’",corpus_expansion_5000,0.930431765353459,1,1
v18_2600,বিএনপি এখন ‘মাইনকা চিপায়’: কাদের,corpus_expansion_5000,0.3295897154794531,0,1
v18_0532,কর্ণফুলী থেকে তিন জলদস্যু আটক,new_low_w0_pany,0.19000580961738978,0,0
v18_1829,জঙ্গিদের টার্গেট এখন আইন শৃঙ্খলা রক্ষাকারী বাহিনী!,corpus_expansion_5000,0.5923138620897254,1,1
v18_2917,সাভারে আরো একটি খামারে বার্ড ফ্লু,corpus_expansion_5000,0.1133379569328199,0,0
v18_4418,ফিলিপাইনে বাংলাদেশের ওপর আলোকচিত্র প্রদর্শনী,corpus_expansion_5000,0.6060210003467356,1,0
v18_3871,ইংলাকের সব পাসপোর্ট বাতিল,corpus_expansion_5000,0.0945363922261271,0,0
v18_1602,পিরোজপুরে হরতালে ৬ জন গুলিবিদ্ধ,corpus_expansion_5000,0.2143495376044544,0,1
v18_0639,যুক্তরাষ্ট্রে তদবির চালাতে বিএনপির ‘লবিস্ট’ নিয়োগের খবর,new_high_w1_pany,0.0887832417799182,0,1
v18_4832,লোহাগড়া পৌরবাসীকে আইসোলেশনে থাকার পরামর্শ দিলেন মাশরাফি,corpus_expansion_5000,0.31535154175980573,0,0
v18_0967,সোনারগাঁয়ে কথিত ‘বন্দুকযুদ্ধে’ আসামি নিহত,corpus_expansion_5000,0.1353199798207458,0,1
v18_4237,বাংলাদেশের সঙ্গে যোগাযোগের উন্নয়নকে গুরুত্ব দিচ্ছে ভারত,corpus_expansion_5000,0.21243762606321165,0,0
v18_2697,গাইবান্ধায় সংঘর্ষে নিহত ১,corpus_expansion_5000,0.18324280124231973,0,1
v18_1683,"‘ভাই, প্রেসারটা একটু দেখবেন!’",corpus_expansion_5000,0.6301872001460783,1,1
v18_4470,ব্যবস্থা না নিলে কর্ণফুলীও বুড়িগঙ্গার অবস্থায় দাঁড়াবে: নৌমন্ত্রী,corpus_expansion_5000,0.09306452300793057,0,0
v18_2342,মুন্সীগঞ্জে দুই দুর্ঘটনায় নিহত ৪,corpus_expansion_5000,0.22767008736857205,0,1
v18_0155,"কোহলি কেন গ্রেট, জানালেন আমির সোহেল",new_mid_w1_p0,0.6974874866511146,1,0
v18_2487,গ্যাস চুক্তিগুলো ‘দুর্নীতিমূলক’,corpus_expansion_5000,0.1358252066274999,0,1
v18_4641,বগুড়ায় ট্রেনের ধাক্কায় স্বামী-স্ত্রী নিহত,corpus_expansion_5000,0.27379364031348136,0,0
v18_1089,‘পদ্মা সেতু দুর্নীতি নিয়ে পত্রিকাগুলো গল্প লিখেছে’,corpus_expansion_5000,0.09342143640801982,0,1
v18_2655,"ধর্ষণ নয়, প্রতিবন্ধী কিশোরী শিকার শ্লীলতাহানির",corpus_expansion_5000,0.15132912357979503,0,1
v18_4240,দিল্লি ওপেনে নবম রাউন্ডে জিয়ার জয়,corpus_expansion_5000,0.4413369854724032,1,0
v18_0288,অধিকার নিয়ে সচেতন হলে ভোক্তরা ঠকবেন না: বাণিজ্যমন্ত্রী,v17_reused,0.16079228470839807,0,0
v18_0930,"হেফাজতে আসামির মৃত্যু, পুলিশের দাবি ‘আত্মহত্যা’",corpus_expansion_5000,0.10779949941346222,0,1
v18_2535,ছিনতাইকারী ও অজ্ঞান পার্টির ৬১ সদস্য গ্রেপ্তার,corpus_expansion_5000,0.1353199798207458,0,1
v18_4028,যেভাবে জানা যাবে দুই সমাপনীর ফল,corpus_expansion_5000,0.2572130352646715,0,0
v18_3371,সিদ্ধিরগঞ্জ বিদ্যুৎ কেন্দ্র পরিচালনায় ভারতীয় কোম্পানি,corpus_expansion_5000,0.17491898592996105,0,0
v18_4621,বাগেরহাটে ১২০ বস্তা ইউরিয়া উদ্ধার,corpus_expansion_5000,0.28008474130873345,0,0
v18_3291,কোরিয়া প্রবাসী শ্রমিকদের বিএ ডিগ্রি লাভের সুযোগ,corpus_expansion_5000,0.34705595631578556,0,0
v18_0942,বজ্রপাতে নিহত ১৫,corpus_expansion_5000,0.14258446788648493,0,1
v18_3859,প্রতিদিন নগর ঘুরে দেখতে হবে,corpus_expansion_5000,0.5495186472111779,1,0
v18_4662,একটু ব্যায়াম একটু নিয়ম,corpus_expansion_5000,0.26116944252095853,0,0
v18_1698,ঘূর্ণিঝড় রোয়ানু: কক্সবাজারের নিহত ২,corpus_expansion_5000,0.3451374483123983,0,1
v18_4708,"প্রমাণ করেছি আমরা পারি, বললেন সাকিব",corpus_expansion_5000,0.7993298566152369,1,0
v18_3200,কুড়িগ্রাম ও সুনামগঞ্জে সীমান্ত হাট অনুমোদন,corpus_expansion_5000,0.1290377325446834,0,0
v18_4601,দরপতনেই লেনদেন শেষ,corpus_expansion_5000,0.18561714733893328,0,0
v18_4608,বদরগঞ্জে আচরণবিধি মানছেন না প্রার্থীরা,corpus_expansion_5000,0.1853064910090965,0,0
v18_0985,‘জঙ্গি তহবিল পাওয়ার আশায়’ পুলিশের গাড়িতে হামলা: সিআইডি,corpus_expansion_5000,0.1105735166633143,0,1
v18_3318,যে সব কোম্পানির উদ্যোক্তাদের শেয়ার ৩০ শতাংশের কম,corpus_expansion_5000,0.48719929544414753,1,0
v18_2867,ভারতে ট্রেনে কাটা পড়ে নিহত ৬২,corpus_expansion_5000,0.21093841116397974,0,1
v18_4056,চট্টগ্রামে বইমেলা শুরু,corpus_expansion_5000,0.38218093229804784,0,0
v18_4777,এসডিজি অর্জনে উন্নয়ন সহযোগীদের সহায়তা চাইলেন স্বাস্থ্যমন্ত্রী,corpus_expansion_5000,0.0945363922261271,0,0
v18_0981,‘এপ্রিল ফুল’ সংবাদ,corpus_expansion_5000,0.8941812282042269,1,1
v18_2492,নোবেল পুরস্কারতো ‘ইমরান’ পেয়েই গেছেন: আকরাম,corpus_expansion_5000,0.8784590901281101,1,1
v18_3792,তামিম-রুবেলের ভিসা এখনও হয়নি,corpus_expansion_5000,0.3451374483123983,0,0
v18_3548,সৌদি আরবে কমে আসছে শ্রমিকদের ভিসার মেয়াদ,corpus_expansion_5000,0.0945363922261271,0,0
v18_2942,ঋণ দেবে কোরিয়া : ডিজিটাল হচ্ছে ভূমি ব্যবস্থাপনা,corpus_expansion_5000,0.18158119561010977,0,0
v18_3527,ভিওআইপি: গ্রামীণফোন কার্যালয় থেকে সংগৃহীত তথ্য যাচাই করা হচ্ছে,corpus_expansion_5000,0.12662418077524962,0,0
v18_3845,‘তোর মতো লোক মেরে ফেললে আমার কিছুই হবে না’,corpus_expansion_5000,0.1727989971482528,0,0
v18_1457,আ’লীগ নেতার বাড়িতে ককটেল হামলা,corpus_expansion_5000,0.3205364679604564,0,1
v18_1395,ধর্ষণের অভিযোগে দুলাভাই আটক,corpus_expansion_5000,0.15594605155047372,0,1
v18_0264,কে হচ্ছেন শেকৃবির নতুন ভিসি?,new_mid_w1_p0,0.8748826316748387,1,0
